Year,Member State,8 Types of Farming,14 Types of Farming,Economic Size,(SE005) Economic size (€'000),(SE010) Total labour input (AWU),(SE011) Labour input (hrs),(SE015) Unpaid labour input (AWU),(SE016) Unpaid labour input (hrs),(SE020) Paid labour input (AWU),(SE021) Paid labour Input (hrs),(SE025) Total Utilised Agricultural Area (ha),(SE026) Arable land (ha),(SE027) Permanent crops (ha),(SE028) Permanent grassland (ha),(SE030) Rented UAA (ha),(SE035) Cereals (ha),(SE041) Other field crops (ha),(SE042) Energy crops (ha),(SE046) Vegetables and flowers (ha),(SE050) Vineyards (ha),(SE054) Permanent crops (ha),(SE055) Orchards (ha),(SE060) Olive groves (ha),(SE065) Other permanent crops (ha),(SE071) Forage crops (ha),(SE072) Agricultural fallows (ha),(SE073) Set aside (ha),(SE074) Total agricultural area out of production (ha),(SE075) Woodland area (ha),(SE080) Total livestock units (LU),(SE085) Dairy cows (LU),(SE086) Cattle dairy cows (LU),(SE087) Buffalo dairy cows (LU),(SE090) Other cattle (LU),(SE095) Sheep and goats (LU),(SE100) Pigs (LU),(SE105) Poultry (LU),(SE110) Yield of wheat (q/ha),(SE115) Yield of maize (q/ha),(SE120) Stocking density (LU/ha),(SE125) Milk yield (kg/cow),(SE126) Milk yield cattle dairy cows (kg/cow),(SE127) Milk yield buffalo dairy cows (kg/cow),(SE131) Total output (€/farm),(SE132) Total output / Total input (ratio),(SE135) Total output crops & crop production (€/farm),(SE136) Total crops output (€/ha),(SE140) Cereals (€/farm),(SE145) Protein crops (€/farm),(SE146) Energy crops (€),(SE150) Potatoes (€/farm),(SE155) Sugar beet (€/farm),(SE160) Oil-seed crops (€/farm),(SE165) Industrial crops (€/farm),(SE170) Vegetables & flowers (€/farm),(SE175) Fruit (excl. Citrus and grapes) (€/farm),(SE180) Citrus fruit (€/farm),(SE185) Wine and grapes (€/farm),(SE190) Olives & olive oil (€/farm),(SE195) Forage crops (€/farm),(SE200) Other crop output (€/farm),(SE206) Total output livestock & livestock products (€/farm),(SE207) Total livestock output (€/LU),(SE211) Change in value of livestock (€),(SE216) Cows' milk & milk products (€/farm),(SE220) Beef and veal (€/farm),(SE225) Pigmeat (€/farm),(SE022) Share of OGA work /AWU (%),(SE230) Sheep and goats (€/farm),(SE235) Poultrymeat (€/farm),(SE240) Eggs (€/farm),(SE245) Ewes' and goats' milk (€/farm),(SE251) Other livestock & products (€/farm),(SE256) Other output (€/farm),(SE260) Farmhouse consumption (€),(SE265) Farm use (€),(SE270) Total Inputs (€),(SE275) Total intermediate consumption (€),(SE281) Total specific costs (€),(SE284) Specific crop costs (€/ha),(SE285) Seeds and plants (€),(SE290) Seeds and plants home-grown (€),(SE295) Fertilisers (€),(SE296) Fertiliser N (q),(SE297) Fertiliser P2O5 (q),(SE298) Fertiliser K2O (q),(SE300) Crop protection (€),(SE305) Other crop specific costs (€),(SE309) Specific livestock costs (€/LU),(SE310) Feed for grazing livestock (€),(SE315) Feed for grazing livestock home-grown (€),(SE320) Feed for pigs & poultry (€),(SE325) Feed for pigs&poultry home-grown (€),(SE330) Other livestock specific costs (incl. veterinary expenses) (€/farm),(SE331) Forestry specific costs (€),(SE336) Total farming overheads (€),(SE340) Machinery & building current costs (€),(SE345) Energy (€),(SE350) Contract work (€),(SE356) Other direct inputs (€),(SE360) Depreciation (€),(SE365) Total external factors (€),(SE370) Wages paid (€),(SE375) Rent paid (€),(SE380) Interest paid (€),(SE381) Balance of interest paid and received (€),(SE390) Taxes (€),(SE395) VAT balance excluding on investments (€),(SE405) Balance subsidies & taxes on investments (€),(SE406) Subsidies on investments (€),(SE407) Payments to dairy outgoers (€),(SE408) VAT balance on investments (€),(SE409) Subsidies on agricultural investments (€),(SE410) Gross Farm Income (€),(SE415) Farm Net Value Added (€),(SE420) Farm Net Income (€),(SE425) Farm Net Value Added (€/AWU),(SE430) Family Farm Income (€/FWU),(SE436) Total assets (€),"(SE437) Total assets, opening valuation (€)",(SE441) Total fixed assets (€),"(SE446) Land, permanent crops & quotas (€)",(SE450) Buildings (€),(SE455) Machinery and equipment (€),(SE460) Breeding livestock (€),(SE465) Total current assets (€),(SE470) Non-breeding livestock (€),(SE475) Stock of agricultural products (€),(SE476) Inventories (€),(SE480) Other circulating capital (€),(SE485) Total liabilities (€),(SE490) Long & medium-term loans (€),(SE495) Short-term loans (€),(SE501) Net worth (€),(SE506) Change in net worth (€),(SE510) Average farm capital (€),(SE516) Gross Investment on fixed assets (€),(SE521) Net Investment on fixed assets (€),(SE526) Cash Flow 1 (€),(SE530) Cash Flow 2 (€),(SE532) Cash flow / farm total capital (€),(SE600) Balance current subsidies & taxes (€),(SE605) Total subsidies - excluding on investments (€),(SE606) Total direct payments (€),(SE610) Total subsidies on crops (€),(SE611) Compensatory payments/area payments (€),(SE612) Set aside premiums (€),(SE613) Other crops subsidies (€),(SE615) Total subsidies on livestock (€),(SE616) Subsidies dairying (€),(SE617) Subsidies other cattle (€),(SE618) Subsidies sheep & goats (€),(SE619) Other livestock subsidies (€),(SE621) Environmental subsidies (€),(SE622) LFA subsidies (€),(SE623) Other rural development payments (€),(SE624) Total support for rural development (€),(SE625) Subsidies on intermediate consumption (€),(SE626) Subsidies on external factors (€),(SE630) Decoupled payments (€),(SE631) Single Farm payment (€),(SE632) Single Area payment (€),(SE640) Additional aid (€),(SE650) Support_Art68 (€),(SE699) Other subsidies (€),(SE700) Total OGA output (€/farm),(SE715) Forestry and wood processing (€),(SE720) Contractual work services (€),(SE725) Agritourism (€),(SE750) Total specific costs for OGA (€),(SE447) Agricultural land (€/farm),(SE448) Forest land including standing timber (€/farm),(SE462) Intangible assets (€/farm),(SE332) Veterinary expenses (€/farm),(SE765) Milk processing specific cost (€/farm),(SE766) Cows' milk processing specific cost (€/farm),(SE770) Meat processing specific cost (€/farm),(SE705) Processing of animals and animals' products (€/farm),(SE710) Processing of crops (€/farm),(SE730) Other OGA output (€/farm),(SYS02) Farms represented (nb),(SYS03) Sample farms
,,,,(3) 25 000 - < 50 000 EUR,38,1.84,"4,249.79",1.82,"4,219.45",0.0,30.3,35.7,18.2,0.0,17.4,18.2,11.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.1,0.0,0.1,0.0,25.7,15.5,0.0,0.0,10.1,0.0,0.1,0.0,44.3,-,1.09,"4,973",-,-,"32,970",1.16,"9,202",259,"4,024",0,0,658,0,0,0,0,0,0,0,0,"4,166",354,"23,379",911,-406,"18,820","4,540",19,-,0,0,0,0,0,390,370,"8,675","28,448","24,044","13,743",71,"1,022",134,777,-,-,-,659,65,437,"10,123","8,522",19,18,"1,078",0,"10,301","3,331","3,613",916,"2,442","3,877",527,128,353,46,0,487,0,0,0,0,0,0,"13,969","10,093","9,565","5,497","5,253","118,936","119,858","101,897","21,603","34,889","35,250","10,155","17,039","4,340","4,731",0,"7,968","2,778","1,529","1,249","116,158",-359,"98,017","2,181","-1,696","13,485","10,573",0,"5,044","5,531","3,575",766,0,0,766,646,0,73,0,573,285,"1,218",15,"1,518",429,9,"1,931",0,"1,931",0,0,232,0,0,359,0,0,"18,929","2,673",0,0,0,0,0,0,0,0,279,15 - <40
,,,,(4) 50 000 - < 100 000 EUR,70,2.65,"6,100.72",2.32,"5,428.20",0.3,672.5,68.3,40.2,0.0,28.1,46.6,24.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0,0.0,0.0,45.9,27.8,0.0,0.0,17.5,0.1,0.5,0.0,48.9,-,1.05,"5,821",-,-,"69,254",1.16,"19,750",289,"8,735",0,0,617,0,490,0,0,0,0,0,0,"9,605",304,"48,377","1,055",715,"39,829","8,129",380,-,13,0,0,25,2,"1,126",248,"14,665","59,796","47,986","27,869",84,"2,142",33,"1,946",-,-,-,"1,505",163,482,"19,818","14,539",191,94,"2,106",0,"20,118","5,287","5,638","2,541","6,652","8,725","3,084","1,292",855,938,0,833,0,0,0,0,0,0,"30,525","21,799","18,715","8,236","8,052","185,870","183,367","158,392","34,854","46,941","57,264","19,333","27,478","8,727","9,093",0,"9,658","17,733","6,177","11,556","168,137",-896,"150,989","8,179",-546,"23,955","18,923",0,"9,257","10,090","6,911","1,652",0,0,"1,652","1,093",0,0,0,"1,093",71,"1,900",0,"1,971",863,345,"3,622",0,"3,622",0,0,544,0,75,134,0,0,"27,290","7,563",0,0,0,0,0,0,0,0,240,15 - <40
,,,,(5) 100 000 - < 500 000 EUR,213,8.36,"17,935.96",2.02,"4,831.17",6.3,"13,104.8",260.9,93.7,0.0,167.2,233.9,51.4,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.2,1.2,0.0,1.2,0.0,144.0,86.8,0.0,0.0,56.0,0.0,1.2,0.0,45.6,70.0,0.70,"5,560",-,-,"218,865",0.97,"59,057",227,"18,800",128,0,765,0,"3,528",91,0,0,0,0,0,"34,849",897,"142,940",992,-114,"121,762","19,957",660,-,0,0,0,0,561,"16,868",215,"45,133","225,705","159,250","88,423",52,"4,678",650,"4,649",-,-,-,"3,463",778,520,"65,993","44,117",638,366,"8,224",0,"70,826","17,027","21,805","11,117","20,878","20,220","46,235","40,425","3,320","2,490",0,"2,318",0,0,0,0,0,0,"108,265","88,045","41,809","10,537","16,069","510,081","501,269","410,872","28,692","194,691","126,478","61,011","99,209","22,929","25,434",0,"50,846","105,453","56,106","49,347","404,627","21,494","479,202","16,786","-3,434","57,508","28,696",0,"48,649","50,967","27,786","4,003",0,0,"4,003","3,544",0,78,0,"3,467","4,552","14,361",14,"18,928","1,818","2,437","13,619",0,"13,619",0,0,"6,620",0,0,"8,361",0,0,"28,337",355,0,0,0,0,0,0,0,0,247,40 - <100
,,,,(6) >= 500 000 EUR,"1,156",54.57,"110,252.29",0.02,59.61,54.6,"110,192.7","1,242.8",698.6,1.3,543.0,"1,207.8",338.1,99.6,0.3,0.0,0.2,1.1,1.1,0.0,0.0,797.2,6.6,0.0,6.6,0.0,737.5,406.0,0.0,0.0,301.4,0.7,25.5,3.8,52.1,78.6,0.88,"5,819",-,-,"1,248,759",0.89,"423,797",343,"157,113",861,18,"22,683","2,361","46,397","3,822",280,103,0,444,0,"178,743","10,989","709,987",963,"-8,852","587,779","93,788","18,446",-,130,"3,890",480,104,"5,370","114,974","1,029","241,581","1,400,328","907,716","564,257",100,"40,357","4,167","41,719",-,-,-,"34,687","7,276",597,"362,238","229,778","19,572","7,644","58,403",4,"343,459","77,268","108,805","37,994","119,391","98,660","393,953","362,078","18,128","13,748",0,"13,274",0,"2,681","2,681",0,0,0,"566,055","467,395","76,123","8,565","26,593","3,056,598","2,918,538","2,335,886","61,451","1,267,075","694,526","312,834","720,712","147,823","159,146",0,"413,744","963,783","681,189","282,595","2,092,815","111,168","2,937,333","109,736","11,077","140,960","56,445",0,"225,012","238,285","134,263","32,307",18,0,"32,289","20,715",0,"1,837",66,"18,812","37,699","49,207",387,"87,293","8,441","8,158","69,910",0,"69,910",0,0,"11,461",0,21,"50,257","1,953",0,"59,706",22,0,0,0,0,0,0,0,0,149,40 - <100
,(DK) Denmark,(5) Milk,(45) Specialist milk,(3) 25 000 - < 50 000 EUR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,145,< 15
,,,,(4) 50 000 - < 100 000 EUR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,461,< 15
,,,,(5) 100 000 - < 500 000 EUR,290,1.84,"4,054.57",1.23,"2,974.73",0.6,"1,079.8",91.7,82.5,0.0,9.2,24.0,21.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.1,0.0,5.5,5.5,0.0,142.4,84.2,0.0,0.0,53.6,0.1,4.3,0.0,69.9,-,2.21,"7,948",-,-,"255,497",0.95,"17,549",204,"12,378",84,20,811,"1,223",657,0,4,0,0,0,0,"1,297","1,095","232,249","1,631",90,"207,750","20,069","2,867",-,37,0,0,0,"1,525","5,700",220,"4,225","269,877","160,634","99,293",200,"6,188",30,"5,599",-,-,-,"4,098","2,422",569,"59,171","4,027","2,116",168,"19,675",25,"61,341","18,740","7,389","23,668","11,544","34,682","74,561","17,376","8,299","48,887",0,"3,928",0,482,482,0,0,0,"123,675","88,993","14,914","48,282","12,081","1,512,052","1,419,459","1,371,787","491,795","692,715","129,195","58,082","140,266","33,340","6,863",0,"100,063","989,211","937,686","51,525","522,842","22,197","965,042","85,614","50,932","47,894","31,925",0,"28,812","32,740","31,947","19,681","17,476","1,760",444,"10,435","5,702","4,722",12,0,"1,835",20,0,"1,855",0,757,0,0,0,0,0,12,0,108,"2,360",68,0,"258,779",510,0,0,0,0,0,0,0,0,"4,487",200 - <500
,,,,(6) >= 500 000 EUR,696,3.60,"7,374.87",1.43,"3,477.68",2.2,"3,897.2",207.0,193.0,0.0,14.1,89.7,54.2,9.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,131.3,0.0,12.4,12.4,0.0,346.9,203.7,0.0,0.0,125.4,0.0,17.7,0.0,72.5,-,2.51,"7,918",-,-,"627,000",0.90,"48,551",249,"32,241",454,0,"2,519","5,503","2,028",0,433,0,0,0,0,"3,725","1,649","563,381","1,624","15,319","505,375","43,995","12,377",-,2,1,0,0,"1,631","15,069",269,"8,455","696,154","384,758","248,431",210,"15,729",54,"11,572",-,-,-,"10,848","5,356",590,"148,331","7,719","8,792",681,"47,420",384,"136,327","43,463","19,540","50,935","22,389","83,152","228,244","69,800","57,962","100,482",0,"7,841",0,144,144,0,0,0,"317,803","234,651","6,551","65,243","4,570","3,302,494","2,986,270","2,860,809","935,790","1,417,021","367,264","140,733","441,685","79,314","15,779",0,"346,592","2,408,307","2,245,768","162,539","894,187","-21,619","2,200,612","344,011","260,859","71,940","75,926",0,"75,561","83,402","82,027","51,003","45,659","4,083","1,262","26,253","13,763","12,488",3,0,"2,586",0,0,"2,586",0,"2,865",0,0,0,0,0,695,0,"1,131","7,451",163,0,"454,681",355,0,0,0,0,0,0,0,0,647,40 - <100
,(DE) Germany,(5) Milk,(45) Specialist milk,(3) 25 000 - < 50 000 EUR,43,1.28,"2,829.28",1.26,"2,792.22",0.0,37.1,20.1,5.3,0.0,14.8,6.4,2.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.1,0.1,5.3,27.8,16.1,0.0,0.0,11.3,0.0,0.2,0.1,59.4,80.4,1.63,"5,371",-,-,"41,564",1.07,"1,722",86,"1,487",30,0,38,6,57,0,5,0,0,0,0,87,13,"32,973","1,188","-1,531","26,477","6,295",87,-,0,-4,83,0,34,"6,869",456,"2,189","38,673","26,181","10,281",88,405,29,821,-,-,-,258,280,304,"5,961","2,143",82,16,"2,388",86,"15,899","4,787","3,849","1,450","5,813","9,610","2,883",344,"1,193","1,346",0,664,946,25,683,0,-658,0,"23,859","14,250","11,393","11,129","9,016","398,085","402,370","375,943","285,691","40,491","32,466","17,295","22,142","6,882",227,0,"15,032","29,883","23,720","6,162","368,202","-4,238","114,647","4,756","-4,854","22,015","16,341",0,"8,477","8,195","3,470","1,622","1,564",59,0,"1,684",805,629,0,250,"2,376","1,878",36,"4,291",541,56,0,0,0,0,0,0,0,"1,486","1,651",951,0,"140,060","145,631",0,0,0,0,0,0,0,0,"13,996",40 - <100
,,,,(4) 50 000 - < 100 000 EUR,72,1.44,"3,192.21",1.41,"3,118.69",0.0,73.5,31.5,11.1,0.0,20.4,14.8,5.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.4,0.4,5.5,45.4,26.2,0.0,0.0,18.3,0.0,0.7,0.1,66.7,79.8,1.77,"5,980",-,-,"69,101",1.11,"3,965",128,"3,054",22,0,151,198,178,35,39,35,0,43,0,176,35,"58,799","1,296",-317,"47,169","10,999",396,-,6,4,111,0,114,"6,337",433,"3,987","62,053","42,501","19,639",119,842,34,"1,742",-,-,-,729,452,348,"11,384","3,885",230,68,"4,160",100,"22,862","6,902","5,777","2,850","7,333","13,976","5,576",661,"3,157","1,758",0,801,"1,464",-879,320,0,"-1,199",0,"39,775","25,799","19,344","17,859","13,706","511,336","513,208","476,273","339,222","61,677","46,910","28,464","35,063","12,788",688,0,"21,586","41,857","28,061","13,797","469,479","-1,412","173,455","11,437","-2,539","33,087","20,928",0,"13,176","12,512","6,570","3,307","3,120",171,16,"2,639","1,106","1,066",4,464,"3,255","2,233",48,"5,535",842,187,0,0,0,0,0,2,0,"1,380","1,949",359,0,"187,458","151,690",0,0,0,0,0,0,0,0,"23,979",500 - <1000
,,,,(5) 100 000 - < 500 000 EUR,187,1.85,"4,081.81",1.60,"3,536.56",0.3,545.3,74.0,36.6,0.0,37.3,50.2,14.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9,0.2,2.5,2.7,4.0,108.2,59.6,0.0,0.0,45.5,0.1,2.7,0.1,71.6,76.1,1.95,"6,889",-,-,"170,412",1.09,"13,427",188,"9,008",84,1,462,"1,501","1,431",2,10,11,0,11,0,734,173,"147,956","1,367",384,"121,760","23,393","2,069",-,36,25,213,19,441,"9,029",377,"6,887","156,519","105,314","56,087",172,"3,169",123,"5,879",-,-,-,"2,696",988,400,"30,695","6,613","1,265",149,"11,310",85,"49,227","12,952","12,419","9,653","14,204","26,567","24,638","3,779","14,214","6,644",0,"1,446","2,808","-2,216",145,0,"-2,360",0,"93,860","67,292","40,439","36,430","25,267","771,519","768,777","688,374","417,060","111,964","94,648","64,701","83,145","34,106","1,384",0,"47,655","155,347","111,050","44,297","616,173","3,297","354,867","25,600",-967,"66,003","39,585",0,"28,762","27,400","19,644","10,548","9,385","1,060",103,"8,256","3,572","3,273",13,"1,398","3,117","2,482",27,"5,626","1,937","1,020",0,0,0,0,0,12,0,939,"1,875",16,0,"307,515","109,515",0,0,0,0,0,0,0,0,"29,792",1000 - <2000
,,,,(6) >= 500 000 EUR,"1,066",9.96,"22,005.34",1.56,"3,443.86",8.4,"18,561.5",395.8,258.7,0.1,137.0,344.9,109.5,40.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,224.1,0.1,21.8,22.0,5.2,389.3,221.7,0.0,0.0,153.9,2.0,11.3,0.3,74.0,76.0,1.68,"7,546",-,-,"789,935",0.92,"132,176",354,"63,598","2,023",15,"4,247","5,041","26,582",443,806,75,0,0,0,"27,193","2,168","559,145","1,436","1,250","494,270","55,067","7,806",-,715,227,12,0,"1,047","98,614",200,"44,885","861,281","516,626","272,885",189,"21,617","4,539","25,626",-,-,-,"18,240","9,116",509,"150,586","39,533","4,987",786,"42,618",93,"243,741","56,359","62,048","32,565","92,769","94,964","249,691","180,325","43,313","26,053",0,"6,819","3,082",-519,"1,955",0,"-2,473",0,"428,021","333,057","82,847","33,450","42,174","1,738,057","1,720,676","1,248,700","389,414","307,975","308,007","243,304","489,357","110,580","42,713",0,"336,064","625,834","423,369","202,465","1,112,223","26,728","1,347,832","84,342","-10,622","165,329","71,631",0,"154,712","158,449","111,740","77,225","65,933","10,042","1,251","32,889","16,013","11,572",343,"4,961","17,621","13,022",166,"30,809","11,856","5,351",0,0,0,0,0,318,0,181,"15,031",11,0,"316,493","72,370",0,0,0,0,0,0,0,0,"1,802",100 - <200
,(EE) Estonia,(5) Milk,(45) Specialist milk,(2) 8 000 - < 25 000 EUR,18,1.90,"4,695.37",1.88,"4,659.66",0.0,35.7,37.2,21.4,0.1,15.7,16.3,7.4,0.4,0.0,0.0,0.0,0.1,0.1,0.0,0.0,26.1,3.1,0.0,3.1,11.1,11.9,7.7,0.0,0.0,3.9,0.1,0.2,0.0,22.1,-,0.40,"5,297",-,-,"14,313",1.23,"4,465",131,"1,396",5,0,643,0,0,0,13,3,0,0,0,"2,406",0,"9,705",814,-53,"8,390","1,127",142,-,39,-2,2,0,8,142,784,"4,323","11,651","10,330","6,580",22,401,273,273,-,-,-,82,58,481,"5,115","3,997",59,53,564,27,"3,750",637,"1,465",876,772,"1,077",244,43,92,109,0,94,457,22,218,0,-196,0,"8,050","6,973","6,751","3,669","3,583","38,432","35,331","31,205","15,700","9,428","2,935","3,142","7,227",999,"2,792",0,"3,436","2,395","1,801",593,"36,037","3,068","21,417","1,286",209,"6,450","5,073",0,"4,067","3,704","2,117",283,0,0,283,757,0,0,8,749,950,550,0,"1,500",0,0,905,0,905,0,0,259,0,55,73,0,0,"8,251","7,396",0,0,0,0,0,0,0,0,800,15 - <40
,,,,(3) 25 000 - < 50 000 EUR,35,2.25,"5,660.77",2.05,"5,230.05",0.2,430.7,68.8,40.1,0.1,28.6,29.0,12.2,1.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,51.8,2.0,0.0,2.0,19.4,22.6,14.9,0.0,0.0,7.3,0.2,0.2,0.0,20.3,-,0.42,"5,657",-,-,"30,279",1.23,"8,513",131,"2,195",15,0,"1,003",7,125,0,11,0,0,0,0,"5,039",118,"20,728",916,286,"18,432","2,116",58,-,61,0,46,0,14,"1,038",892,"8,943","24,626","21,553","13,879",28,792,461,550,-,-,-,109,468,523,"10,563","8,410",84,72,"1,180",134,"7,675","2,156","2,872","1,248","1,398","2,054","1,019",584,150,285,0,199,354,545,656,0,-111,0,"16,040","13,985","13,511","6,229","6,593","66,791","58,321","52,665","19,236","18,292","8,543","6,594","14,126","1,891","4,920",0,"7,315","7,728","5,623","2,106","59,063","7,911","43,917","5,423","3,369","13,854","9,367",0,"7,314","7,158","3,686",448,0,0,448,"1,430",0,0,12,"1,419","2,484",869,117,"3,470",0,0,"1,663",0,"1,663",0,0,146,0,697,278,0,0,"8,930","10,212",0,0,0,0,0,0,0,0,252,40 - <100
,,,,(4) 50 000 - < 100 000 EUR,73,2.69,"6,325.35",1.99,"4,792.02",0.7,"1,533.3",138.7,90.4,0.0,48.3,69.5,29.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.8,3.2,0.0,3.2,20.5,48.9,30.7,0.0,0.0,17.8,0.1,0.2,0.0,24.5,-,0.47,"5,957",-,-,"69,764",1.24,"20,376",153,"6,268",128,0,"1,358",0,515,0,0,0,0,0,0,"12,107",0,"46,949",960,600,"42,383","4,455",43,-,75,0,0,0,-7,"2,439",976,"20,448","56,396","47,739","33,754",36,"1,556",666,"1,957",-,-,-,478,"1,054",586,"25,190","19,740",76,42,"3,360",83,"13,985","4,442","5,559",952,"3,032","5,502","3,155","1,970",299,887,0,229,41,866,880,0,-14,0,"35,016","29,514","27,224","10,989","13,690","131,244","112,881","100,423","23,599","38,114","24,469","14,241","30,821","4,316","10,889",0,"15,617","16,704","10,311","6,393","114,540","16,924","99,011","11,964","6,461","29,760","19,308",0,"12,991","13,179","7,342","1,069",0,0,"1,069","2,904",0,0,0,"2,904","3,838","1,706",220,"5,764",0,0,"3,359",0,"3,359",0,0,83,0,"1,352",545,0,0,"14,122","9,343",0,0,0,0,0,0,0,0,252,40 - <100
,,,,(5) 100 000 - < 500 000 EUR,215,8.12,"18,203.94",1.35,"3,290.96",6.8,"14,913.0",399.4,258.8,0.0,140.5,298.0,76.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.3,6.7,0.0,6.7,22.1,149.7,88.9,0.0,0.0,60.4,0.0,0.2,0.1,22.5,-,0.48,"5,265",-,-,"184,768",1.05,"56,019",143,"17,806",209,0,833,0,"2,685",0,2,0,0,0,0,"34,475",10,"121,802",814,"5,453","108,403","13,274",63,-,0,-4,64,0,2,"6,947","1,007","48,326","176,697","125,886","85,534",41,"4,113","1,756","5,077",-,-,-,"1,463","5,848",461,"62,295","46,529",42,41,"6,658",38,"40,352","11,261","18,266","4,140","6,685","17,994","32,817","28,075",908,"3,833",0,517,0,"24,011","24,011",0,0,0,"100,169","82,175","73,369","10,125","37,315","392,815","289,618","297,769","30,881","135,694","85,800","45,394","95,046","15,937","30,234",0,"48,875","99,329","67,302","32,027","293,486","65,108","313,043","75,902","57,908","75,455","42,499",0,"41,287","41,805","22,277","3,367",0,0,"3,367","9,046",0,0,0,"9,046","12,424","5,994",962,"19,380",0,0,"9,864",0,"9,864",0,0,147,0,"1,505","3,544",115,0,"22,382","8,235",0,0,0,0,0,0,0,0,214,40 - <100
,,,,(6) >= 500 000 EUR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,113,< 15
,(IE) Ireland,(5) Milk,(45) Specialist milk,(2) 8 000 - < 25 000 EUR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,554,< 15
